,Unnamed: 0,readable,energies
96,96,"Stage.LATTICE_PARAMETERS; Composition = {'H': 2, 'Li': 9, 'F': 6, 'Si': 1, 'S': 1}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (12.050639148801565, 12.050639148801565, 12.390567058324814), (90.0, 90.0, 120.0)",-1.8438880443573
97,97,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 7, 'F': 16, 'Si': 9, 'Fe': 3}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (4.901267148181796, 4.382714408636093, 31.12058328092098), (90.0, 57.691824436187744, 90.0)",-3.083168029785156
98,98,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 15, 'Mg': 8, 'Si': 2, 'S': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (3.219853648357093, 3.219853648357093, 62.01427236199378), (90.0, 90.0, 120.0)",-3.5445566177368164
99,99,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'Li': 8, 'O': 11, 'F': 13, 'Si': 7}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (9.985357826203108, 9.985357826203108, 85.18280625939369), (90.0, 90.0, 120.0)",-3.2229583263397217
0,0,"Stage.LATTICE_PARAMETERS; Composition = {'F': 13, 'Si': 6}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (9.455201507359742, 9.455201507359742, 67.25246422886849), (90.0, 90.0, 120.0)",-3.5063843727111816
1,1,"Stage.LATTICE_PARAMETERS; Composition = {'F': 13, 'Mg': 10}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (5.744539580866695, 5.744539580866695, 84.54830743670463), (90.0, 90.0, 120.0)",-3.5280723571777344
2,2,"Stage.LATTICE_PARAMETERS; Composition = {'F': 15, 'Si': 9}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (7.993538889288902, 7.993538889288902, 59.86366406679153), (90.0, 90.0, 120.0)",-3.082183837890625
3,3,"Stage.LATTICE_PARAMETERS; Composition = {'F': 15, 'Mg': 13, 'S': 15}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (3.847122523002326, 3.847122523002326, 86.4789929986), (90.0, 90.0, 120.0)",-2.2681028842926025
4,4,"Stage.LATTICE_PARAMETERS; Composition = {'F': 14, 'Mg': 11, 'P': 3}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (10.051040929555892, 10.051040929555892, 16.004281450808048), (90.0, 90.0, 120.0)",-2.83109188079834
5,5,"Stage.LATTICE_PARAMETERS; Composition = {'F': 16, 'Mg': 10, 'S': 4}; SpaceGroup = 53 | Pmna | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; LatticeParameters = (10.933423157781363, 41.39068312942981, 71.54964646100998), (90.0, 90.0, 90.0)",-2.4459547996521
6,6,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 15, 'Si': 9}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (2.4218170299194752, 2.4218170299194752, 60.63407291769981), (90.0, 90.0, 120.0)",-3.4074981212615967
7,7,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 13, 'Mg': 14, 'P': 2}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (11.52246309146285, 12.88173983991146, 18.486671411991118), (90.0, 143.92977356910706, 90.0)",-3.307331085205078
8,8,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 8, 'Mg': 8, 'Si': 7}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (10.783801922947168, 10.783801922947168, 10.782966846227646), (90.0, 90.0, 120.0)",-3.013613700866699
9,9,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 16, 'Mg': 6, 'S': 5, 'Fe': 4}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (8.140792965888977, 8.140792965888977, 63.352811002731315), (90.0, 90.0, 120.0)",-2.739650249481201
10,10,"Stage.LATTICE_PARAMETERS; Composition = {'O': 16, 'F': 12, 'Mg': 10, 'Si': 6, 'S': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (2.654853181168437, 2.654853181168437, 38.241831064224236), (90.0, 90.0, 120.0)",-3.371351957321167
11,11,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 16, 'Mg': 5, 'Si': 3, 'P': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.7415824113413687, 3.7415824113413687, 66.85146791934967), (90.0, 90.0, 120.0)",-3.484525203704834
12,12,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'O': 8, 'F': 6, 'Si': 6, 'P': 2}; SpaceGroup = 176 | P6_3/m | hexagonal (7) | centrosymmetric (2) | hexagonal-dipyramidal | 6/m; LatticeParameters = (10.248840405791997, 10.248840405791997, 47.11880734562873), (90.0, 90.0, 120.0)",-2.657877922058105
13,13,"Stage.LATTICE_PARAMETERS; Composition = {'O': 16, 'F': 16, 'Mg': 14, 'Si': 4}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (6.321906530112028, 6.321906530112028, 34.89691391289234), (90.0, 90.0, 120.0)",-3.4223554134368896
14,14,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 14, 'Mg': 6, 'Si': 8}; SpaceGroup = 99 | P4mm | tetragonal (4) | polar (3) | ditetragonal-pyramidal | 4mm; LatticeParameters = (9.928441920876503, 9.928441920876503, 78.40149303078651), (90.0, 90.0, 90.0)",-3.3401284217834477
15,15,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 14, 'Mg': 7, 'Si': 4}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (8.5056897431612, 8.5056897431612, 46.905252164602274), (90.0, 90.0, 120.0)",-3.443084478378296
16,16,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 16, 'O': 12, 'F': 14, 'P': 1, 'Fe': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (1.466898910002783, 1.466898910002783, 66.4005058169365), (90.0, 90.0, 120.0)",-2.3958234786987305
17,17,"Stage.LATTICE_PARAMETERS; Composition = {'H': 2, 'O': 14, 'F': 12, 'Mg': 13, 'P': 3}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (14.735667748749256, 14.735667748749256, 31.634857636690136), (90.0, 90.0, 120.0)",-3.228400707244873
18,18,"Stage.LATTICE_PARAMETERS; Composition = {'O': 1, 'F': 15, 'Si': 7}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (9.875186767429113, 9.875186767429113, 85.37289364337921), (90.0, 90.0, 120.0)",-3.5382816791534424
19,19,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 15, 'Mg': 1, 'Si': 5, 'P': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (10.028123205155135, 10.028123205155135, 56.41815081238746), (90.0, 90.0, 120.0)",-3.594613075256348
20,20,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 3, 'F': 12, 'Mg': 8, 'Si': 5, 'S': 5}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (8.473456963151692, 8.473456963151692, 42.755929458141324), (90.0, 90.0, 120.0)",-2.448628664016724
21,21,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 15, 'F': 10, 'Mg': 5, 'Si': 10}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (11.020960019528866, 11.020960019528866, 48.17248957753181), (90.0, 90.0, 120.0)",-3.3419747352600098
22,22,"Stage.LATTICE_PARAMETERS; Composition = {'H': 3, 'F': 15, 'Mg': 14}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (4.023839265480637, 4.023839265480637, 33.119321319460866), (90.0, 90.0, 120.0)",-2.7611708641052246
23,23,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 6, 'F': 12, 'Si': 5, 'Cl': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (10.427220471948385, 10.427220471948385, 15.731931257247924), (90.0, 90.0, 120.0)",-3.246851682662964
24,24,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 7, 'Mg': 12, 'Si': 3, 'P': 2}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (10.70931101217866, 10.70931101217866, 92.46276144385338), (90.0, 90.0, 120.0)",-2.782374143600464
25,25,"Stage.LATTICE_PARAMETERS; Composition = {'O': 3, 'F': 7, 'P': 3, 'S': 6, 'Fe': 8}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (5.085679554566741, 5.085679554566741, 32.15142974555492), (90.0, 90.0, 120.0)",-1.6117671728134155
26,26,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 9, 'O': 9, 'F': 6, 'Mg': 8, 'Si': 7}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (11.574180994927882, 11.574180994927882, 10.189715349674225), (90.0, 90.0, 120.0)",-2.4131431579589844
27,27,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'O': 8, 'F': 15, 'Mg': 14, 'S': 4}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (6.0372195731848475, 34.65102775096893, 99.90984420180321), (90.0, 88.11631202697754, 90.0)",-2.822108507156372
28,28,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 16, 'Mg': 12, 'S': 1, 'Fe': 8}; SpaceGroup = 10 | P12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (2.2682450552470983, 2.493108197674155, 13.940618596971035), (90.0, 113.3776843547821, 90.0)",-2.836721420288086
29,29,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 16, 'Mg': 2, 'Si': 10}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (4.683347196131945, 4.683347196131945, 92.29712829589843), (90.0, 90.0, 120.0)",-3.621263027191162
30,30,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 16, 'Mg': 10, 'Si': 10}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (4.766651451960206, 4.766651451960206, 51.8262950360775), (90.0, 90.0, 120.0)",-3.287925720214844
31,31,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 10, 'O': 4, 'F': 16, 'Mg': 10, 'P': 3}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (3.638276739045977, 3.638276739045977, 32.0793251901865), (90.0, 90.0, 120.0)",-2.741985559463501
32,32,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 10, 'F': 9, 'Mg': 7, 'Si': 6}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (6.49501660503447, 6.49501660503447, 43.35168249309063), (90.0, 90.0, 120.0)",-3.2840232849121094
33,33,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 10, 'Mg': 8, 'Si': 8, 'Cl': 2}; SpaceGroup = 11 | P12_1/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (10.747057070583105, 3.6153903946280477, 65.95273339748383), (90.0, 132.61398673057556, 90.0)",-3.334805965423584
34,34,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 16, 'F': 6, 'Mg': 4, 'Si': 8}; SpaceGroup = 192 | P6/mcc | hexagonal (7) | centrosymmetric (2) | dihexagonal-dipyramidal | 6/mmm; LatticeParameters = (1.5834690856281668, 1.5834690856281668, 65.02990495562554), (90.0, 90.0, 120.0)",-3.368086814880371
35,35,"Stage.LATTICE_PARAMETERS; Composition = {'H': 10, 'F': 7, 'Mg': 10, 'Cl': 11, 'Fe': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (12.265800984948873, 12.265800984948873, 71.87850868105889), (90.0, 90.0, 120.0)",-1.671037673950195
36,36,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'O': 5, 'F': 4, 'Mg': 9, 'Si': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (8.954560831189156, 8.954560831189156, 39.16497256755829), (90.0, 90.0, 120.0)",-2.669684171676636
37,37,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'O': 5, 'F': 16, 'Mg': 6, 'Si': 5}; SpaceGroup = 25 | Pmm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; LatticeParameters = (10.102289979159831, 21.604976356029507, 93.43868629336357), (90.0, 90.0, 90.0)",-3.119797706604004
38,38,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 9, 'N': 1, 'F': 16, 'Mg': 10, 'Cl': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (12.092644024640322, 12.092644024640322, 73.2258721113205), (90.0, 90.0, 120.0)",-2.7643141746521
39,39,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 13, 'Mg': 14, 'Si': 3, 'Cl': 3}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (4.484300273284316, 4.484300273284316, 86.13395790457726), (90.0, 90.0, 120.0)",-3.468780279159546
40,40,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 15, 'F': 16, 'Mg': 14, 'Fe': 3}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (6.067300055548548, 6.067300055548548, 85.19925084710121), (90.0, 90.0, 120.0)",-2.983003616333008
41,41,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 16, 'Mg': 2, 'Si': 8, 'P': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (2.8672463798895476, 2.8672463798895476, 44.802592483162876), (90.0, 90.0, 120.0)",-3.3400542736053467
42,42,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 15, 'C': 3, 'O': 8, 'F': 12, 'Mg': 7}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (1.6884728303179144, 1.6884728303179144, 32.12625192403793), (90.0, 90.0, 120.0)",-2.7454051971435547
43,43,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 11, 'O': 11, 'F': 14, 'Mg': 6, 'S': 7}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.8672313697636125, 3.8672313697636125, 76.80067975521088), (90.0, 90.0, 120.0)",-2.990528106689453
44,44,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 12, 'F': 11, 'Mg': 9, 'Si': 4}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (7.0713686887174845, 4.497184525057674, 9.867152753472329), (90.0, 113.32022547721863, 90.0)",-3.324455738067627
45,45,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'F': 14, 'Mg': 3, 'P': 5}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (12.116212237626314, 12.116212237626314, 19.285049057006834), (90.0, 90.0, 120.0)",-2.537805557250977
46,46,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'O': 5, 'F': 11, 'Mg': 3, 'Si': 8}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (15.973347432911396, 15.973347432911396, 57.25533626675605), (90.0, 90.0, 120.0)",-3.0786585807800293
47,47,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'O': 4, 'F': 15, 'Mg': 9, 'Si': 5}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (12.864962993562221, 12.864962993562221, 31.485527312755583), (90.0, 90.0, 120.0)",-3.236284017562866
48,48,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 4, 'F': 14, 'Mg': 14, 'Cl': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (9.856262791901827, 9.856262791901827, 45.17725914120674), (90.0, 90.0, 120.0)",-3.195049285888672
49,49,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 11, 'Mg': 4, 'Si': 4, 'S': 2}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (3.4875601582229137, 3.4875601582229137, 46.56108832657337), (90.0, 90.0, 120.0)",-3.3524911403656006
50,50,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 14, 'F': 15, 'Mg': 5, 'Si': 8}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (27.951739582419393, 27.951739582419393, 99.6077575981617), (90.0, 90.0, 120.0)",-1.450325846672058
51,51,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'O': 6, 'F': 16, 'Mg': 3, 'S': 9}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (3.634122398495674, 3.634122398495674, 71.60518238544465), (90.0, 90.0, 120.0)",-2.6018853187561035
52,52,"Stage.LATTICE_PARAMETERS; Composition = {'H': 3, 'O': 5, 'F': 8, 'Mg': 15, 'Cl': 7}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (12.830194710940122, 12.830194710940122, 11.68205430060625), (90.0, 90.0, 120.0)",-2.680960893630981
53,53,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 6, 'O': 8, 'F': 11, 'Mg': 9, 'P': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (16.131233786046504, 16.131233786046504, 86.99772405028344), (90.0, 90.0, 120.0)",-3.1156153678894043
54,54,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'F': 16, 'Mg': 11, 'S': 4, 'Cl': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (12.36874578744173, 12.36874578744173, 97.46883890032768), (90.0, 90.0, 120.0)",-2.9237279891967773
55,55,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 14, 'Mg': 15, 'S': 3, 'Cl': 2}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (6.964707757905126, 6.060140620172024, 46.4230370759964), (90.0, 84.61085557937622, 90.0)",-3.136094808578491
56,56,"Stage.LATTICE_PARAMETERS; Composition = {'F': 13, 'Mg': 13, 'Si': 2, 'S': 2, 'Cl': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (7.356581352651119, 7.356581352651119, 71.62168604135513), (90.0, 90.0, 120.0)",-2.76676082611084
57,57,"Stage.LATTICE_PARAMETERS; Composition = {'O': 5, 'F': 16, 'Mg': 6, 'Si': 3, 'P': 1}; SpaceGroup = 99 | P4mm | tetragonal (4) | polar (3) | ditetragonal-pyramidal | 4mm; LatticeParameters = (8.624186465144158, 8.624186465144158, 64.53981607556342), (90.0, 90.0, 90.0)",-3.4458398818969727
58,58,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 14, 'F': 14, 'Mg': 4, 'Si': 4}; SpaceGroup = 30 | Pnc2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; LatticeParameters = (7.961992777138948, 11.076346796751022, 77.16508921980858), (90.0, 90.0, 90.0)",-2.663052558898926
59,59,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 9, 'Mg': 7, 'Si': 3, 'S': 5}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (10.807059289515019, 10.807059289515019, 23.312149314582346), (90.0, 90.0, 120.0)",-2.3890480995178223
60,60,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 14, 'Mg': 3, 'Si': 9, 'Cl': 1}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (7.814946177601814, 5.500037460774183, 20.787370534241198), (90.0, 115.58704376220703, 90.0)",-3.2572884559631348
61,61,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 11, 'Mg': 6, 'Si': 11, 'Cl': 4}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (3.1934798803180455, 3.1934798803180455, 90.72441967129707), (90.0, 90.0, 120.0)",-3.215129137039185
62,62,"Stage.LATTICE_PARAMETERS; Composition = {'H': 2, 'Li': 2, 'O': 10, 'F': 12, 'Mg': 15}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (6.1624781277030705, 15.277565349638461, 34.29530721902847), (90.0, 90.0, 90.0)",-3.153427124023437
63,63,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 10, 'O': 6, 'F': 14, 'Mg': 10, 'S': 1}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (7.296365749835968, 2.4539961870759726, 84.47464348077774), (90.0, 90.0, 90.0)",-3.1425466537475586
64,64,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 11, 'F': 4, 'Mg': 12, 'Si': 5}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (7.303628923743963, 7.303628923743963, 32.606006821990015), (90.0, 90.0, 120.0)",-2.737866163253784
65,65,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 6, 'N': 2, 'O': 8, 'F': 14, 'P': 4}; SpaceGroup = 131 | P4_2/mmc | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; LatticeParameters = (10.316977054625749, 10.316977054625749, 63.72500565648078), (90.0, 90.0, 90.0)",-2.609383583068848
66,66,"Stage.LATTICE_PARAMETERS; Composition = {'C': 3, 'O': 10, 'F': 16, 'Mg': 11, 'Si': 4}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (3.1841570720076557, 3.1841570720076557, 59.28099759221077), (90.0, 90.0, 120.0)",-3.184434413909912
