a,b,c,alpha,beta,gamma
7.840442,10.202647,8.487989,90.0,104.94526,90.0
5.047701,2.8615785,24.267733,90.0,93.7888,90.0
6.0535135,6.0535135,6.0535135,90.0,90.0,90.0
5.456373,27.699444,6.2206664,90.0,120.00357,90.0
2.6537616,2.6537616,4.1105165,90.0,90.0,120.0
7.239146,10.221499,10.677714,90.0,118.00069,90.0
10.546754,10.546754,10.546754,90.0,90.0,90.0
5.1097097,5.8514466,10.7639065,90.0,118.15057,90.0
7.427269,7.4551215,10.520723,90.0,90.0,90.0
4.037172,4.037172,6.864159,90.0,90.0,120.0
3.6216168,10.214633,10.2456455,90.0,90.0,90.0
2.7519581,2.7519581,8.964515,90.0,90.0,120.0
4.766288,8.111083,11.753604,90.0,90.0,90.0
4.0932894,26.016363,4.1936793,90.0,90.0,90.0
3.1745949,3.4645994,6.466649,90.0,92.495384,90.0
7.1675467,10.766684,11.408649,90.0,128.38693,90.0
7.829349,7.8730545,10.889316,90.0,90.0,90.0
4.972222,4.972222,48.60272,90.0,90.0,120.0
15.485202,15.485202,12.009347,90.0,90.0,90.0
3.3105035,3.3105035,4.6729217,90.0,90.0,90.0
8.631097,8.631097,9.524175,90.0,90.0,120.0
3.9423788,4.903199,8.469577,90.0,90.0,90.0
8.667524,9.43555,9.387497,90.0,116.754234,90.0
3.8061936,3.8061936,10.279502,90.0,90.0,90.0
12.749192,12.749192,31.317907,90.0,90.0,120.0
6.142362,11.574999,8.410963,90.0,100.12468,90.0
6.4294963,11.03566,5.0817733,90.0,90.0,90.0
13.158048,6.1216173,9.453802,90.0,130.66684,90.0
26.553284,8.124383,13.229572,90.0,99.423706,90.0
13.710116,13.710116,13.710116,90.0,90.0,90.0
10.31956,11.583707,5.0538864,90.0,110.451866,90.0
5.4216895,5.575023,7.795555,108.06398,108.20795,94.144844
2.4680705,4.2749343,7.980028,90.0,90.0,90.0
7.9124455,7.9124455,19.074806,90.0,90.0,120.0
3.6270208,6.346766,7.7082324,90.0,90.0,90.0
10.1503725,10.241206,11.947655,90.0,90.0,90.0
8.467052,8.467052,8.467052,90.0,90.0,90.0
9.45934,9.45934,4.537061,90.0,90.0,120.0
8.235579,8.235579,8.235579,90.0,90.0,90.0
5.2480464,9.019157,7.13751,90.0,91.83908,90.0
5.5387545,3.291047,3.201962,90.0,123.42633,90.0
6.280296,11.195871,5.418015,90.0,90.0,90.0
18.00025,12.266896,19.123796,90.0,104.44706,90.0
7.647952,13.374214,13.199385,90.0,90.0,90.0
3.750738,3.750738,13.303125,90.0,90.0,90.0
5.191693,5.191693,3.6425269,90.0,90.0,90.0
8.738407,8.738407,4.5757136,90.0,90.0,120.0
11.197419,11.197419,11.197419,90.0,90.0,90.0
4.215412,8.463548,8.909683,90.0,90.0,90.0
9.552775,6.156787,9.552801,90.0,119.9764,90.0
9.796206,9.858058,14.081555,89.821304,89.77359,60.246437
8.317197,8.317197,7.7674255,90.0,90.0,90.0
11.229685,11.229685,7.9926286,90.0,90.0,120.0
2.9648454,7.8062196,10.1572895,110.67978,91.173,98.27008
9.58247,9.58247,4.102391,90.0,90.0,120.0
7.277692,7.3116,10.591221,90.0,90.0,90.0
6.145665,3.588515,13.450527,90.0,90.05726,90.0
18.817009,6.368464,10.778723,90.0,115.76543,90.0
4.0069323,12.48736,14.293358,90.0,90.0,90.0
9.241112,4.963415,9.045,90.0,114.351524,90.0
8.891696,8.891696,9.680196,90.0,90.0,120.0
5.521573,5.521573,4.3641195,90.0,90.0,120.0
4.382551,4.3830566,15.688901,97.95617,97.9469,90.01111
3.9064372,3.9064372,8.778753,90.0,90.0,90.0
5.9626045,6.010389,9.585397,89.59394,91.27008,119.481155
3.2866268,3.2866268,37.39701,90.0,90.0,120.0
5.8104496,7.7270417,10.321347,90.0,90.0,90.0
5.676351,5.8881273,7.6592307,86.32974,85.67749,70.39283
10.15347,5.828757,5.881399,90.0,124.70652,90.0
4.673529,8.380973,8.445051,90.0,90.0,90.0
8.518458,8.518458,6.375146,90.0,90.0,90.0
9.857165,14.935855,16.885857,90.0,90.0,90.0
5.082068,5.082068,8.6481695,90.0,90.0,120.0
4.385434,4.385434,10.344928,90.0,90.0,90.0
7.551077,7.551077,8.530767,90.0,90.0,90.0
8.656701,8.656701,20.410288,90.0,90.0,120.0
10.16393,10.16393,10.16393,90.0,90.0,90.0
8.80232,6.499516,10.272065,90.0,91.628914,90.0
3.9845386,3.9845386,10.181286,90.0,90.0,90.0
4.420451,11.133201,4.134524,90.0,90.0,90.0
10.768501,11.14245,11.529567,90.0,90.0,90.0
15.056832,4.026142,5.357705,90.0,96.83632,90.0
3.4353063,15.686418,5.759883,90.0,90.0,90.0
5.1036696,10.547062,10.882265,90.0,93.754906,90.0
8.660871,8.660871,8.660871,90.0,90.0,90.0
9.700243,10.021006,10.439771,87.08815,101.76211,118.28388
2.747722,2.747722,13.344612,90.0,90.0,90.0
6.9241824,11.850764,4.7232013,90.0,90.0,90.0
10.684821,15.067046,9.215044,90.0,125.23732,90.0
9.347492,11.106703,13.350478,90.0,128.43082,90.0
5.7509074,4.9694085,18.656101,90.0,92.93599,90.0
9.80519,9.868235,13.939411,90.2896,89.96957,119.76658
4.020126,7.9990134,9.427969,114.921524,89.970024,90.207756
7.073221,7.084457,7.002098,90.0,90.0,90.0
5.163644,5.1152453,12.686357,90.0,105.619995,90.0
5.9630003,5.9630003,14.318744,90.0,90.0,120.0
19.22454,6.1027937,4.804514,90.0,92.681435,90.0
8.597758,5.6678987,12.080829,90.0,122.240295,90.0
4.362556,4.362556,4.362556,90.0,90.0,90.0
7.1472626,7.1472626,7.1472626,90.0,90.0,90.0
9.720196,9.720196,3.9096723,90.0,90.0,90.0
3.802667,3.802667,55.312912,90.0,90.0,90.0
5.47845,14.672932,30.616135,90.0,90.0,90.0
3.8337545,3.847365,12.191786,90.0,90.0,90.0
5.153875,6.7078185,8.731913,90.0,92.23299,90.0
12.603508,3.6560946,6.3634033,90.0,118.87496,90.0
6.7642283,11.27827,5.0886154,90.0,90.0,90.0
5.012371,5.1214037,11.79026,90.09682,90.41102,108.516136
7.627932,9.345748,9.574399,85.23738,109.44558,108.04442
3.0226269,3.0226269,4.9200015,90.0,90.0,120.0
11.387251,11.387251,11.387251,90.0,90.0,90.0
13.656647,13.656647,13.656647,90.0,90.0,90.0
3.123411,15.71581,4.9780746,90.0,90.0,90.0
8.593811,4.83848,6.8901024,90.0,114.85465,90.0
5.0712485,6.254727,11.130491,90.0,90.0,90.0
8.435742,8.435742,5.817309,90.0,90.0,120.0
9.680444,9.680444,3.420877,90.0,90.0,120.0
5.5532146,5.5532146,5.5532146,90.0,90.0,90.0
5.997349,11.083928,11.98384,85.47175,89.82858,89.786865
5.891761,7.436187,8.32527,103.75733,91.05771,91.582825
10.524153,4.4500465,7.235551,90.0,132.32762,90.0
14.508499,8.482227,5.286526,90.0,90.07923,90.0
7.690692,9.7494135,9.239488,90.0,108.43198,90.0
3.3221889,10.262973,4.0679255,90.0,90.0,90.0
6.049711,6.049711,8.233931,90.0,90.0,120.0
6.3426147,6.3426147,4.6415434,90.0,90.0,120.0
5.5742893,5.5726748,5.637432,90.0,90.53172,90.0
5.973633,8.811968,13.715369,95.73033,90.35218,90.08629
6.527529,7.2852426,8.734244,81.88321,83.903786,73.35047
8.758853,8.758853,21.868382,90.0,90.0,120.0
9.955258,10.772868,11.971804,108.8487,112.750656,99.160446
6.225354,6.225354,5.3391595,90.0,90.0,120.0
8.234694,5.761844,14.020652,90.0,99.30286,90.0
9.845459,11.006424,11.440897,113.85056,98.93503,93.58237
17.086882,17.086882,9.772205,90.0,90.0,120.0
13.76172,10.3558655,8.980994,90.0,108.33306,90.0
9.802005,12.070801,14.062055,90.0,103.92425,90.0
6.0270505,6.0270505,6.0270505,90.0,90.0,90.0
13.316794,19.33365,9.539493,90.0,126.90389,90.0
12.465865,12.465865,12.465865,90.0,90.0,90.0
4.701983,8.201178,9.981744,90.0,117.54455,90.0
5.6070447,4.8498197,9.880983,90.0,121.070496,90.0
3.7837677,3.7837677,25.299934,90.0,90.0,90.0
3.1253757,16.456333,5.069189,90.0,90.0,90.0
4.4965453,8.995161,9.321521,90.0,90.0,90.0
3.2202098,3.2202098,36.375267,90.0,90.0,120.0
5.2649035,5.2649035,4.3330874,90.0,90.0,120.0
20.74243,20.74243,20.74243,90.0,90.0,90.0
7.316762,7.333455,10.526107,90.0,90.0,90.0
2.757122,2.757122,4.3903475,90.0,90.0,120.0
7.1629806,7.6847615,9.871338,71.021515,74.98508,79.48371
5.9311466,5.9311466,14.370232,90.0,90.0,120.0
4.8541837,8.397466,10.305704,90.0,98.92445,90.0
5.8005795,7.5250916,12.421361,83.04466,84.42015,70.03682
3.8517277,3.8517277,50.41077,90.0,90.0,120.0
3.9358737,3.9358737,7.5841026,90.0,90.0,90.0
8.4777155,10.431239,12.393901,82.181305,70.242065,68.76963
3.889355,3.889355,20.173145,90.0,90.0,90.0
5.776613,13.781783,24.379597,90.0,90.0,90.0
4.259015,4.259015,17.590046,90.0,90.0,120.0
5.5398426,8.023286,22.94852,90.0,90.0,90.0
4.699174,10.756898,15.6441145,90.0,106.509636,90.0
4.4316235,7.00321,7.3039145,90.0,90.0,90.0
5.621381,5.621381,13.61328,90.0,90.0,120.0
10.856563,6.276468,15.630999,90.0,90.158165,90.0
9.111799,9.111799,9.111799,90.0,90.0,90.0
12.796914,5.6782184,11.721484,90.0,111.15957,90.0
5.1550064,8.120473,10.226044,90.0,90.0,90.0
8.153418,8.153418,8.153418,90.0,90.0,90.0
10.43318,10.43318,10.43318,90.0,90.0,90.0
5.9924054,5.9924054,5.9924054,90.0,90.0,90.0
16.664242,7.1889434,9.888715,90.0,126.32448,90.0
14.293608,14.549855,15.45089,90.0,90.0,90.0
4.721192,8.517675,8.562812,90.0,90.0,90.0
6.536093,6.536093,13.16287,90.0,90.0,90.0
14.770157,14.770157,7.8539386,90.0,90.0,90.0
6.2021112,6.2021112,2.956286,90.0,90.0,120.0
6.2661667,6.2661667,6.2661667,90.0,90.0,90.0
4.500955,7.6375623,22.479168,90.0,90.0,90.0
6.43106,6.43106,6.43106,90.0,90.0,90.0
5.272858,5.272858,10.253709,90.0,90.0,90.0
6.7315707,6.733098,13.458213,93.39932,93.64129,93.53778
5.7921863,5.9226947,8.305524,90.0,90.0,90.0
4.9828157,7.182286,8.999456,90.0,90.0,90.0
10.010228,10.010228,10.010228,90.0,90.0,90.0
9.647044,9.647044,9.647044,90.0,90.0,90.0
5.266185,5.376629,9.268895,90.0,124.29267,90.0
4.111663,4.190706,12.250566,90.0,90.0,90.0
12.79872,15.381953,14.816947,90.0,90.0,90.0
5.5699954,5.636249,9.6248255,90.0,125.00369,90.0
7.8737965,5.827455,7.9807043,90.0,105.295105,90.0
11.803611,11.803611,3.9289947,90.0,90.0,120.0
6.405874,6.405874,4.189188,90.0,90.0,90.0
5.8810735,5.8857746,7.591843,73.48839,72.89562,71.03543
5.0899963,18.126646,7.8968506,90.0,117.46142,90.0
7.306873,7.8604927,7.9116626,113.514084,103.87652,103.65905
7.284787,9.016831,9.104652,108.269585,97.12188,105.30304
4.97714,4.97714,23.991184,90.0,90.0,120.0
9.5392275,8.353097,10.4071865,90.0,97.11677,90.0
4.075312,4.527313,18.312567,88.70581,87.05043,66.296394
17.968283,7.0110693,5.778996,90.0,105.77302,90.0
5.577898,11.170985,9.841957,90.0,91.78899,90.0
8.185704,8.185704,8.657024,90.0,90.0,90.0
7.6711807,7.6711807,7.593683,90.0,90.0,120.0
4.1529098,4.1529098,4.798821,90.0,90.0,120.0
7.061617,7.061617,8.675153,90.0,90.0,120.0
5.4877453,5.4877453,10.869421,90.0,90.0,90.0
4.481726,4.481726,4.481726,90.0,90.0,90.0
5.365535,5.7387447,9.372216,90.0,124.55602,90.0
3.9099076,3.9099076,19.090515,90.0,90.0,120.0
4.762887,4.762887,8.687318,90.0,90.0,90.0
5.6981316,5.6981316,5.6981316,90.0,90.0,90.0
10.10994,8.643209,10.616815,90.0,117.396965,90.0
5.902434,5.902434,9.435174,90.0,90.0,120.0
6.947027,7.097361,9.376958,80.17001,68.94588,61.83011
5.853256,5.8595276,9.636169,90.08704,90.75201,119.68702
4.5538783,3.0594423,6.0477667,90.0,90.3698,90.0
4.1541038,4.1541038,20.303144,90.0,90.0,120.0
5.0109396,5.456323,7.7510204,90.0,127.937675,90.0
9.836421,9.488832,11.684583,90.0,108.886536,90.0
14.215833,14.215833,12.712907,90.0,90.0,90.0
10.3604145,10.3604145,10.3604145,90.0,90.0,90.0
10.60303,5.8009534,5.3443394,90.0,113.16219,90.0
5.3763695,5.3763695,3.3968558,90.0,90.0,120.0
6.0428686,8.602385,18.116327,90.0,90.0,90.0
4.7518473,5.6629486,13.66022,79.67151,89.7643,89.88165
4.3955126,4.3955126,8.744412,90.0,90.0,90.0
3.7824564,3.7824564,5.347967,90.0,90.0,90.0
5.4096007,9.37654,20.666729,90.0,95.21403,90.0
10.34291,10.34291,6.4925904,90.0,90.0,120.0
3.5829198,5.259254,13.017688,89.94586,89.954605,89.99806
11.857932,11.857932,11.857932,90.0,90.0,90.0
7.7108226,7.7108226,7.7108226,90.0,90.0,90.0
6.361366,20.334873,5.227197,90.0,91.15637,90.0
6.5144076,10.817649,10.858998,90.0,90.0,90.0
5.086499,5.333888,11.153339,87.074,80.55044,83.54358
8.560873,8.527311,13.507766,90.0,108.27797,90.0
5.911775,9.487819,7.1437397,90.0,90.0,90.0
6.6747246,7.37663,7.109328,90.0,96.535065,90.0
7.4459944,7.4459944,7.4459944,90.0,90.0,90.0
3.510692,3.510692,5.825435,90.0,90.0,90.0
8.19759,8.19759,8.19759,90.0,90.0,90.0
8.707162,8.707162,21.64421,90.0,90.0,120.0
10.913923,9.515195,13.063522,90.0,94.47037,90.0
3.4338264,5.9143934,11.430381,90.0,90.0,90.0
5.9798694,9.480045,9.683369,90.0,90.0,90.0
7.7368712,7.7368712,7.098638,90.0,90.0,120.0
9.1744375,3.2037098,7.594722,90.0,118.03961,90.0
5.698743,5.698743,5.698743,90.0,90.0,90.0
9.763148,9.765799,14.161252,90.25659,89.940735,119.85806
4.512752,5.1787057,5.5945377,65.067535,66.32634,64.31559
7.6145244,7.6145244,5.4706693,90.0,90.0,120.0
3.8534546,3.8534546,113.266716,90.0,90.0,120.0
7.3180017,7.9415836,7.9518976,110.965744,107.1835,108.09526
3.952156,3.952156,6.4992504,90.0,90.0,120.0
3.3706968,3.3706968,9.073781,90.0,90.0,120.0
6.010274,6.010274,15.233915,90.0,90.0,120.0
6.116795,8.554076,10.4787245,73.338264,85.909615,76.4852
6.5287404,6.809868,15.127813,90.0,90.0,90.0
7.8909497,7.8909497,7.8909497,90.0,90.0,90.0
14.092286,13.262325,20.358196,90.0,95.25798,90.0
2.8387048,4.2920003,4.539061,90.0,90.0,90.0
9.599187,8.703002,6.4615574,90.0,98.7702,90.0
11.417882,11.703724,11.797395,90.2654,90.10004,90.4967
7.116895,7.116895,7.3217373,90.0,90.0,90.0
7.9516964,11.136438,11.603577,90.0,109.46776,90.0
7.5610476,10.046908,10.598085,90.0,109.73301,90.0
9.007238,9.007238,8.9997425,90.0,90.0,90.0
3.234161,3.234161,29.65297,90.0,90.0,120.0
9.399235,9.399235,9.399235,90.0,90.0,90.0
11.029391,7.2235904,11.397077,90.0,102.16609,90.0
11.447107,11.447107,10.169555,90.0,90.0,120.0
6.009936,6.009936,6.009936,90.0,90.0,90.0
6.8609395,6.8609395,6.8609395,90.0,90.0,90.0
4.4164386,4.4273424,6.279728,90.0,90.0,90.0
4.416775,4.416775,15.586214,90.0,90.0,120.0
7.8820457,9.779531,9.59389,90.0,93.39679,90.0
7.4045105,7.299432,10.391267,90.0,110.07659,90.0
6.291857,6.291857,6.291857,90.0,90.0,90.0
11.302913,11.302913,17.604475,90.0,90.0,120.0
6.2099385,6.925082,10.812691,88.106895,103.39105,101.55351
7.380284,7.380284,7.380284,90.0,90.0,90.0
7.730157,7.730157,7.730157,90.0,90.0,90.0
10.325986,10.325986,10.325986,90.0,90.0,90.0
9.682307,8.53923,6.51783,90.0,98.58946,90.0
3.7368853,3.7368853,8.201376,90.0,90.0,120.0
11.205805,11.205805,11.205805,90.0,90.0,90.0
5.097394,8.857576,4.569113,90.0,90.0,90.0
3.5273104,3.9136772,6.734898,90.0,90.0,90.0
4.3106084,9.674658,12.333528,90.0,90.0,90.0
5.0952106,8.350903,10.678743,90.0,90.0,90.0
7.8550243,7.8573117,32.402138,94.513016,94.7625,109.53407
10.597008,9.867035,7.199347,90.0,101.66293,90.0
3.5107238,5.5376673,9.250552,90.0,90.0,90.0
3.8227954,13.25905,16.499575,90.0,90.0,90.0
8.005434,8.005434,8.005434,90.0,90.0,90.0
7.467111,7.451685,10.534762,90.0,90.437965,90.0
10.814922,10.814922,7.8537254,90.0,90.0,120.0
3.311874,3.311874,41.010597,90.0,90.0,120.0
4.3575115,4.3575115,7.147448,90.0,90.0,120.0
3.837771,5.4110765,18.420324,82.786,84.20825,69.82106
7.327158,7.327158,143.4291,90.0,90.0,120.0
5.225618,5.3757663,5.786429,60.458523,63.80548,61.30688
8.102387,12.919512,14.731353,90.0,104.4907,90.0
14.020414,14.150572,14.386801,90.0,90.0,90.0
5.5815845,5.5815845,15.196176,90.0,90.0,120.0
9.063378,6.2478094,7.8139763,90.0,107.47151,90.0
8.518045,8.518045,8.518045,90.0,90.0,90.0
4.0870295,19.676378,24.464157,90.0,90.0,90.0
9.719513,9.719513,9.719513,90.0,90.0,90.0
2.9859376,6.451479,13.632849,83.33861,86.16226,76.76706
3.4505818,3.4505818,32.72667,90.0,90.0,120.0
12.762338,12.877298,18.315266,90.0,90.0,90.0
5.84471,6.9998584,7.9102,79.92399,82.01299,74.96265
4.9359736,4.9359736,6.5717826,90.0,90.0,90.0
4.256636,4.256636,4.256636,90.0,90.0,90.0
7.781518,8.635162,8.800368,90.0,100.09485,90.0
11.939129,7.305981,20.307009,90.0,105.45887,90.0
6.1829042,7.9630485,13.268286,90.0,90.0,90.0
4.626115,8.244418,8.407861,90.0,90.0,90.0
4.034969,20.69918,25.440535,90.0,90.0,90.0
5.0457625,8.601007,8.699071,90.0,90.0,90.0
3.726945,3.726945,9.771693,90.0,90.0,90.0
21.091757,21.091757,13.756832,90.0,90.0,90.0
3.567261,3.567261,5.0121,90.0,90.0,90.0
5.932798,5.9596257,5.9857297,85.063324,87.216034,88.38034
10.718918,8.077802,6.3800097,90.0,110.09864,90.0
5.423726,5.423726,4.3589454,90.0,90.0,120.0
6.174954,5.749564,8.350055,90.0,101.92782,90.0
5.4613285,7.0437574,9.629174,90.0,91.952965,90.0
5.229338,5.513634,14.96003,90.0,90.0,90.0
8.544542,8.274995,14.680286,90.0,90.271034,90.0
7.424021,8.040386,9.69185,90.0,111.71638,90.0
6.83096,6.83096,6.83096,90.0,90.0,90.0
7.1898317,7.1898317,7.1898317,90.0,90.0,90.0
4.064732,4.064732,4.064732,90.0,90.0,90.0
5.2985206,9.058273,9.979025,90.0,99.91489,90.0
5.5960355,5.5960355,14.895878,90.0,90.0,120.0
4.9533405,5.1197896,5.9068384,107.33776,89.533485,100.28128
9.741943,9.76945,14.067087,90.01148,90.1893,119.89142
3.5271795,4.9631925,11.085691,90.0,90.0,90.0
7.788441,7.788441,2.8055794,90.0,90.0,120.0
5.227086,6.175262,7.895317,80.34337,88.20467,87.14105
9.7894125,9.7894125,19.248964,90.0,90.0,120.0
4.297046,4.297046,4.297046,90.0,90.0,90.0
5.1089816,6.160765,8.507134,109.346275,105.979195,93.7247
8.1573925,8.215226,5.728079,90.0,92.55967,90.0
3.4403968,3.4403968,32.395508,90.0,90.0,120.0
9.171945,25.367447,6.920454,90.0,90.0,90.0
5.076431,11.758889,14.965604,90.0,90.0,90.0
8.31876,13.997324,8.428678,90.0,102.74793,90.0
15.914533,15.914533,15.560781,90.0,90.0,120.0
10.705006,10.534056,7.5217266,90.0,134.09465,90.0
6.223486,6.223486,6.223486,90.0,90.0,90.0
8.899464,6.574647,7.756643,90.0,115.75659,90.0
11.022614,11.022614,11.788803,90.0,90.0,90.0
8.717313,3.8844328,8.729025,90.0,90.00218,90.0
5.7228317,5.877142,6.526694,90.0,90.0,90.0
6.6448216,6.6448216,15.7743635,90.0,90.0,120.0
8.810303,8.810303,8.810303,90.0,90.0,90.0
7.7972198,13.39777,27.573107,90.0,91.82431,90.0
5.4465246,9.746486,9.692365,90.0,90.0,90.0
5.24461,2.874743,33.971703,90.0,93.4114,90.0
12.28823,13.383473,19.089005,90.0,90.0,90.0
16.455387,16.455387,14.328504,90.0,90.0,90.0
6.5226097,6.5226097,6.5226097,90.0,90.0,90.0
7.53319,10.977592,5.8730035,90.0,90.0,90.0
3.1094835,7.0631723,7.094272,86.27199,77.614685,77.50941
10.944347,6.4657454,17.034397,90.0,104.97144,90.0
5.599286,5.8972664,9.742156,90.0,124.63336,90.0
6.8391333,6.9805827,9.392789,72.49251,86.20442,87.800644
6.2313776,6.2889075,6.4868674,100.48192,99.86745,99.13372
3.3645651,10.397303,17.154577,90.0,90.0,90.0
4.299401,6.9267473,6.528222,90.0,95.28597,90.0
7.1075764,8.194122,15.666757,90.0,90.0,90.0
8.231692,8.231692,10.178882,90.0,90.0,120.0
12.257879,12.257879,12.257879,90.0,90.0,90.0
8.313808,10.510578,10.871777,90.0,90.0,90.0
11.989692,11.989692,11.989692,90.0,90.0,90.0
8.321245,9.8055,12.332318,90.0,90.0,90.0
5.4164953,7.305716,9.5010395,90.0,90.26758,90.0
12.875912,6.8136477,16.46733,90.0,128.43517,90.0
13.6280365,13.6280365,13.6280365,90.0,90.0,90.0
3.8226645,3.8226645,22.942139,90.0,90.0,90.0
10.530265,10.530265,10.530265,90.0,90.0,90.0
4.0104294,6.140931,10.676228,90.0,90.34434,90.0
8.397014,9.106446,17.114225,90.0,90.0,90.0
4.9884257,4.9884257,15.624048,90.0,90.0,120.0
6.937912,7.2025404,10.776989,102.8332,107.80926,95.429924
8.481413,8.481413,12.55111,90.0,90.0,120.0
3.0706437,3.0706437,15.130966,90.0,90.0,120.0
6.0599413,6.0599413,19.917458,90.0,90.0,120.0
7.1549253,7.183099,7.237506,91.22304,95.46042,90.04769
9.735683,9.735683,7.186519,90.0,90.0,120.0
5.048166,6.1539154,10.845434,90.0,90.0,90.0
4.6220865,4.6220865,4.6220865,90.0,90.0,90.0
4.2068553,4.2068553,10.068445,90.0,90.0,90.0
7.2310944,7.1815524,19.752432,90.0,107.19005,90.0
7.6655474,7.6655474,14.66012,90.0,90.0,90.0
9.6625395,7.632466,23.599127,90.0,112.74203,90.0
8.680026,8.707158,12.393564,90.0,90.0,90.0
3.7243588,3.7243588,20.794653,90.0,90.0,120.0
7.2986226,7.2986226,7.2986226,90.0,90.0,90.0
11.557877,10.221542,13.066346,90.0,111.189865,90.0
23.149279,10.1188135,17.34096,90.0,99.98804,90.0
5.042557,8.537459,9.087968,113.4763,102.21132,94.096436
7.207636,7.207636,7.207636,90.0,90.0,90.0
4.1257753,4.1257753,4.1257753,90.0,90.0,90.0
6.281331,13.005713,4.7083735,90.0,90.0,90.0
7.5465026,7.565853,7.6078215,90.0,90.0,90.0
3.3085089,3.3085089,15.260434,90.0,90.0,120.0
10.235633,10.235633,18.619728,90.0,90.0,90.0
5.1988297,13.681464,7.3376126,90.0,100.570244,90.0
5.7625394,5.7625394,13.614721,90.0,90.0,90.0
3.596145,3.596145,3.596145,90.0,90.0,90.0
7.669233,7.669233,18.88475,90.0,90.0,90.0
5.077916,6.2602043,10.452227,90.0182,90.92787,90.13557
9.207912,9.207912,15.342978,90.0,90.0,90.0
6.88747,7.3753715,9.623748,100.56448,103.012436,116.84171
4.77708,4.77708,11.698677,90.0,90.0,120.0
12.218325,12.218325,5.148192,90.0,90.0,120.0
5.0421133,5.0818887,7.76669,102.83722,108.3402,99.31496
9.121036,10.871384,11.082597,65.678604,78.46997,70.4261
8.218694,14.344576,12.379038,90.0,96.4123,90.0
4.842101,4.842101,4.842101,90.0,90.0,90.0
4.1098747,13.664608,20.928518,90.0,90.0,90.0
10.435771,10.435771,29.751514,90.0,90.0,120.0
5.473823,5.4755917,10.22196,90.0,90.0,90.0
5.3819027,11.791087,8.019643,90.0,112.55172,90.0
4.620208,7.26698,9.092186,90.0,101.21881,90.0
5.6216207,6.8762527,7.698924,90.0,90.0,90.0
6.86868,6.86868,6.86868,90.0,90.0,90.0
5.970481,10.970368,4.735332,90.0,90.0,90.0
6.674745,7.708945,8.717262,90.0,90.0,90.0
6.2392488,7.2156787,7.25663,95.833664,115.40792,115.432526
9.590324,9.590324,4.6260505,90.0,90.0,120.0
5.3455205,5.4114065,7.7130284,90.0,90.03505,90.0
6.9803,9.881697,9.912707,90.0,97.98398,90.0
6.4544444,8.472286,8.563959,90.0,90.0,90.0
10.803563,10.803563,3.741923,90.0,90.0,120.0
8.282743,9.50651,31.601799,90.0,90.0,90.0
8.435856,6.4421897,9.980642,90.0,94.718956,90.0
8.172435,14.173658,6.02958,90.0,90.10075,90.0
4.1139226,4.1139226,8.980687,90.0,90.0,90.0
17.112812,17.112812,17.112812,90.0,90.0,90.0
14.604808,14.604808,9.333263,90.0,90.0,120.0
7.594091,7.594091,7.594091,90.0,90.0,90.0
17.90319,4.992383,18.129425,90.0,116.00534,90.0
8.952408,8.98038,12.264511,90.0,90.0,90.0
8.671691,8.671691,8.787832,90.0,90.0,90.0
7.232754,7.392394,7.978833,120.041245,116.24173,81.82693
12.182928,4.042074,6.5750856,90.0,107.24705,90.0
12.58115,12.58115,12.58115,90.0,90.0,90.0
7.113252,7.113252,6.053254,90.0,90.0,120.0
3.1026924,3.1026924,3.1026924,90.0,90.0,90.0
4.7543015,4.7543015,24.330133,90.0,90.0,120.0
11.533246,11.533246,11.533246,90.0,90.0,90.0
5.1702023,5.17769,9.487299,90.0,122.69285,90.0
8.775071,8.775071,3.8788493,90.0,90.0,90.0
3.534226,3.534226,6.459159,90.0,90.0,120.0
5.645435,5.658142,23.380108,83.461784,83.06847,60.08955
5.8872766,5.8872766,28.072104,90.0,90.0,120.0
11.166775,9.399517,25.321495,90.0,105.22273,90.0
9.057599,9.057599,12.758497,90.0,90.0,120.0
11.681851,12.494719,17.631275,90.0,90.0,90.0
6.3896523,3.7725742,6.4984155,90.0,115.83964,90.0
7.3240476,7.3240476,17.787224,90.0,90.0,120.0
5.2372365,9.135185,10.181811,89.955795,89.857,88.947075
4.587922,7.587673,23.580294,90.0,90.0,90.0
5.1596475,5.641652,7.7174506,84.056625,89.335785,89.58033
13.624447,13.624447,13.624447,90.0,90.0,90.0
11.317773,5.514892,5.475325,90.0,118.91141,90.0
8.448262,8.448262,3.241848,90.0,90.0,90.0
11.217005,10.4350395,15.292553,90.0,121.801346,90.0
4.2831273,7.2465024,11.2430315,90.0,90.0,90.0
3.8851683,3.8851683,12.773448,90.0,90.0,90.0
